customer_id,NUMBER_OF_LOANS,SHORT_TERM_COUNT,MID_TERM_COUNT,LONG_TERM_COUNT,OUTSTANDING_BAL_ALL_CURRENT,NUM_NEW_LOAN_TAKEN_3M,NUM_NEW_LOAN_TAKEN_6M,NUM_NEW_LOAN_TAKEN_9M,NUM_NEW_LOAN_TAKEN_12M,NUM_NEW_LOAN_TAKEN_BANK_3M,NUM_NEW_LOAN_TAKEN_BANK_6M,NUM_NEW_LOAN_TAKEN_BANK_9M,NUM_NEW_LOAN_TAKEN_BANK_12M,NUM_NEW_LOAN_TAKEN_NON_BANK_3M,NUM_NEW_LOAN_TAKEN_NON_BANK_6M,NUM_NEW_LOAN_TAKEN_NON_BANK_9M,NUM_NEW_LOAN_TAKEN_NON_BANK_12M,ENQUIRIES_3M,ENQUIRIES_12M,CREDIT_CARD_MONTH_SINCE_10DPD,CREDIT_CARD_MONTH_SINCE_30DPD,CREDIT_CARD_MONTH_SINCE_60DPD,CREDIT_CARD_MONTH_SINCE_90DPD,CREDIT_CARD_MONTH_SINCE_10DPD_FLAG,CREDIT_CARD_MONTH_SINCE_30DPD_FLAG,CREDIT_CARD_MONTH_SINCE_60DPD_FLAG,CREDIT_CARD_MONTH_SINCE_90DPD_FLAG,CREDIT_CARD_NUMBER_OF_LATE_PAYMENT
19942,7.0,,,1.0,600.0,4.0,4.0,4.0,7.0,4.0,,4.0,7.0,4.0,4.0,4.0,7.0,22.0,27.0,,,,,0.0,0.0,0.0,0.0,
12254,13.0,7.0,7.0,1.0,,,,7.0,10.0,1.0,7.0,7.0,10.0,1.0,7.0,7.0,10.0,37.0,77.0,,,,,0.0,0.0,0.0,0.0,1.0
23597,10.0,10.0,1.0,1.0,120.0,7.0,10.0,10.0,,,10.0,10.0,10.0,7.0,10.0,10.0,10.0,27.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
567,4.0,4.0,1.0,1.0,80.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,7.0,,,,,0.0,0.0,,,1.0
22082,7.0,4.0,4.0,,610.0,,4.0,4.0,,4.0,,,,4.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
21442,10.0,7.0,4.0,1.0,1710.0,10.0,10.0,13.0,16.0,10.0,10.0,13.0,16.0,10.0,10.0,13.0,16.0,12.0,,,,,,0.0,0.0,,0.0,1.0
25164,10.0,10.0,1.0,1.0,510.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
16375,7.0,7.0,1.0,1.0,30.0,1.0,1.0,7.0,7.0,1.0,1.0,7.0,7.0,1.0,1.0,7.0,,,12.0,,,,,,0.0,,0.0,1.0
22098,7.0,7.0,,1.0,760.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
9303,7.0,7.0,1.0,1.0,170.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,,,,,0.0,0.0,0.0,,1.0
13120,10.0,7.0,4.0,1.0,,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,12.0,,,,,,0.0,0.0,0.0,0.0,1.0
22386,4.0,1.0,4.0,1.0,810.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
23547,7.0,7.0,1.0,1.0,1430.0,1.0,1.0,7.0,7.0,1.0,1.0,7.0,7.0,1.0,1.0,7.0,,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
3330,1.0,1.0,1.0,1.0,120.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
17907,4.0,1.0,4.0,1.0,660.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
13886,7.0,7.0,1.0,1.0,50.0,,,4.0,4.0,,1.0,4.0,4.0,1.0,1.0,4.0,4.0,,7.0,,,,,0.0,,0.0,0.0,1.0
8114,13.0,7.0,7.0,1.0,890.0,10.0,10.0,13.0,,10.0,10.0,13.0,13.0,,10.0,13.0,13.0,12.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
13260,10.0,10.0,1.0,1.0,200.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
1716,,1.0,1.0,4.0,900.0,1.0,4.0,4.0,4.0,1.0,,4.0,4.0,1.0,4.0,4.0,4.0,12.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
6958,4.0,4.0,,1.0,10.0,1.0,1.0,,4.0,1.0,1.0,1.0,4.0,1.0,,1.0,4.0,7.0,27.0,,,,,0.0,0.0,,0.0,1.0
21175,7.0,7.0,,1.0,60.0,4.0,7.0,7.0,7.0,,,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
10960,19.0,13.0,,1.0,1290.0,,13.0,,16.0,,13.0,,16.0,13.0,13.0,16.0,16.0,32.0,62.0,,,,,0.0,0.0,0.0,0.0,1.0
3832,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,0.0,0.0,0.0,0.0,1.0
22827,7.0,4.0,,1.0,1070.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
9811,10.0,10.0,1.0,1.0,1230.0,1.0,1.0,4.0,4.0,1.0,1.0,,4.0,1.0,1.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
24419,10.0,,4.0,1.0,500.0,7.0,10.0,10.0,10.0,7.0,,10.0,10.0,7.0,10.0,10.0,10.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
25256,13.0,13.0,1.0,1.0,230.0,10.0,13.0,13.0,,10.0,13.0,13.0,,10.0,13.0,13.0,13.0,,22.0,,,,,0.0,0.0,0.0,0.0,1.0
6766,,10.0,1.0,1.0,,1.0,7.0,10.0,10.0,1.0,7.0,10.0,10.0,1.0,7.0,10.0,10.0,12.0,,,,,,0.0,,0.0,0.0,1.0
18518,7.0,4.0,4.0,1.0,490.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,,,,,,0.0,0.0,0.0,0.0,1.0
24492,7.0,4.0,4.0,1.0,290.0,,7.0,7.0,7.0,7.0,,7.0,,7.0,7.0,7.0,7.0,7.0,32.0,,,,,0.0,,0.0,0.0,1.0
238,10.0,10.0,1.0,,150.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
21922,13.0,13.0,1.0,1.0,280.0,7.0,7.0,13.0,16.0,7.0,7.0,13.0,16.0,7.0,7.0,13.0,16.0,,17.0,,,,,0.0,,0.0,0.0,1.0
12074,16.0,7.0,10.0,1.0,1030.0,1.0,7.0,,13.0,1.0,,10.0,13.0,,7.0,10.0,13.0,27.0,72.0,,,,,0.0,0.0,0.0,0.0,
23708,10.0,,,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,22.0,,,,,0.0,0.0,,0.0,1.0
15893,10.0,,1.0,1.0,130.0,7.0,10.0,10.0,10.0,,10.0,10.0,10.0,7.0,10.0,10.0,10.0,12.0,12.0,,,,,0.0,,0.0,0.0,
5708,,4.0,13.0,1.0,,7.0,7.0,13.0,13.0,7.0,7.0,13.0,13.0,7.0,7.0,13.0,13.0,37.0,,,,,,0.0,0.0,0.0,0.0,1.0
149,7.0,,4.0,1.0,930.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,37.0,,,,,0.0,0.0,0.0,0.0,1.0
17322,4.0,4.0,1.0,1.0,370.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,12.0,17.0,,,,,0.0,0.0,,0.0,1.0
11916,10.0,7.0,4.0,1.0,480.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,4.0,7.0,,10.0,22.0,42.0,,,,,0.0,0.0,0.0,0.0,1.0
21264,10.0,4.0,7.0,1.0,1710.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,12.0,32.0,,,,,,0.0,0.0,0.0,1.0
4279,7.0,7.0,1.0,1.0,70.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,,,,,,,0.0,0.0,0.0,0.0,
5753,,,4.0,4.0,1570.0,,,,7.0,4.0,7.0,7.0,7.0,4.0,,7.0,7.0,17.0,97.0,,,,,0.0,0.0,0.0,0.0,13.0
8644,,4.0,4.0,1.0,500.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
2598,,1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
3448,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,12.0,,,,,0.0,0.0,0.0,0.0,1.0
20712,10.0,4.0,7.0,1.0,1000.0,1.0,4.0,,10.0,1.0,4.0,10.0,10.0,1.0,4.0,10.0,10.0,7.0,42.0,,,,,0.0,0.0,0.0,0.0,1.0
22907,4.0,,1.0,1.0,50.0,,4.0,4.0,,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
14314,7.0,7.0,1.0,1.0,70.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,,,,,,0.0,0.0,,0.0,1.0
14075,7.0,7.0,,1.0,210.0,4.0,4.0,7.0,,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,12.0,,,,,,0.0,0.0,0.0,1.0
6831,13.0,,1.0,1.0,70.0,7.0,7.0,7.0,,7.0,7.0,7.0,13.0,7.0,7.0,7.0,13.0,22.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
19220,10.0,7.0,4.0,1.0,350.0,4.0,,10.0,10.0,4.0,10.0,10.0,10.0,4.0,,10.0,10.0,7.0,7.0,,,,,0.0,0.0,0.0,,1.0
21388,13.0,4.0,10.0,,1140.0,1.0,4.0,4.0,7.0,1.0,4.0,4.0,7.0,1.0,4.0,4.0,7.0,7.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
3049,4.0,4.0,1.0,,110.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,,,,,0.0,,0.0,0.0,1.0
171,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
1945,7.0,4.0,4.0,1.0,,1.0,4.0,7.0,7.0,1.0,4.0,7.0,7.0,1.0,4.0,7.0,7.0,,57.0,,,,,0.0,,0.0,0.0,1.0
9163,13.0,7.0,7.0,1.0,1060.0,4.0,10.0,13.0,13.0,4.0,,13.0,13.0,4.0,10.0,13.0,13.0,22.0,47.0,,,,,0.0,,0.0,0.0,1.0
14821,16.0,13.0,4.0,1.0,2250.0,10.0,13.0,16.0,16.0,10.0,13.0,16.0,,10.0,,16.0,16.0,32.0,67.0,,,,,0.0,0.0,0.0,0.0,1.0
471,7.0,4.0,4.0,1.0,310.0,4.0,4.0,,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,,7.0,,,,,0.0,0.0,0.0,0.0,1.0
11332,13.0,,1.0,1.0,280.0,7.0,10.0,10.0,10.0,,10.0,10.0,10.0,7.0,10.0,10.0,10.0,12.0,12.0,,,,,0.0,0.0,,,1.0
17862,10.0,10.0,1.0,1.0,160.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,,7.0,,,52.0,,,,,0.0,0.0,0.0,0.0,1.0
3061,,7.0,1.0,1.0,,,7.0,,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
25300,22.0,10.0,13.0,1.0,11360.0,7.0,,,19.0,,10.0,16.0,19.0,7.0,10.0,16.0,19.0,22.0,62.0,,,,,0.0,0.0,0.0,0.0,4.0
8438,4.0,1.0,4.0,1.0,2810.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,7.0,,,,,,0.0,0.0,0.0,0.0,1.0
17882,19.0,7.0,13.0,1.0,990.0,7.0,7.0,7.0,13.0,7.0,,7.0,13.0,7.0,7.0,,13.0,17.0,62.0,,,,,0.0,0.0,0.0,0.0,1.0
7635,7.0,7.0,1.0,1.0,350.0,1.0,1.0,4.0,7.0,1.0,1.0,4.0,7.0,1.0,1.0,4.0,7.0,12.0,42.0,,,,,0.0,0.0,,0.0,1.0
25029,7.0,,1.0,1.0,160.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
63,7.0,7.0,1.0,1.0,150.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
10148,7.0,,7.0,1.0,1090.0,1.0,4.0,4.0,4.0,1.0,,4.0,4.0,1.0,4.0,4.0,4.0,27.0,107.0,,,,,0.0,0.0,0.0,0.0,1.0
13345,7.0,4.0,4.0,1.0,710.0,1.0,4.0,4.0,,1.0,4.0,4.0,,1.0,,4.0,7.0,7.0,7.0,,,,,,,0.0,0.0,1.0
245,4.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,18.0,,,,1.0,0.0,0.0,0.0,7.0
22914,4.0,1.0,4.0,1.0,750.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,42.0,,,,,0.0,0.0,0.0,,1.0
1550,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,1.0
18950,,10.0,1.0,1.0,,7.0,10.0,13.0,13.0,7.0,10.0,13.0,13.0,7.0,,13.0,13.0,,7.0,,,,,0.0,0.0,0.0,,1.0
3570,7.0,7.0,1.0,1.0,70.0,1.0,4.0,7.0,7.0,1.0,4.0,7.0,,1.0,4.0,7.0,7.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
13714,,4.0,4.0,1.0,500.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,12.0,,,,,,0.0,0.0,0.0,0.0,1.0
15344,7.0,7.0,1.0,1.0,50.0,,4.0,7.0,,1.0,,7.0,7.0,1.0,4.0,7.0,7.0,7.0,,,,,,0.0,0.0,0.0,,1.0
4473,4.0,4.0,1.0,1.0,,,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
22002,4.0,1.0,,1.0,650.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
10098,10.0,10.0,1.0,1.0,170.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,,,,,,0.0,0.0,0.0,1.0
25044,7.0,4.0,4.0,,3100.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,7.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
9207,10.0,10.0,1.0,1.0,710.0,4.0,10.0,,13.0,4.0,10.0,13.0,13.0,4.0,10.0,13.0,,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
16897,,7.0,1.0,1.0,160.0,4.0,4.0,7.0,7.0,4.0,4.0,,7.0,4.0,4.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
15487,7.0,4.0,4.0,1.0,120.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,,,7.0,7.0,7.0,17.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
15240,7.0,7.0,1.0,1.0,50.0,1.0,4.0,4.0,4.0,,4.0,4.0,4.0,1.0,4.0,4.0,4.0,12.0,12.0,,,,,0.0,,,0.0,1.0
4360,7.0,7.0,,1.0,30.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,7.0,17.0,,,,,,0.0,0.0,0.0,1.0
1089,1.0,1.0,1.0,1.0,770.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,,,,,0.0,0.0,,0.0,1.0
18717,16.0,13.0,4.0,1.0,430.0,7.0,10.0,13.0,16.0,7.0,10.0,13.0,16.0,7.0,,13.0,16.0,22.0,27.0,,,,,0.0,,0.0,0.0,1.0
16984,7.0,7.0,1.0,1.0,70.0,1.0,4.0,4.0,4.0,,4.0,4.0,4.0,1.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
23549,7.0,4.0,4.0,1.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
22622,,,1.0,1.0,200.0,7.0,7.0,7.0,,,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
17977,10.0,10.0,1.0,1.0,150.0,7.0,13.0,13.0,13.0,7.0,13.0,13.0,13.0,7.0,13.0,13.0,13.0,17.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
21007,4.0,4.0,1.0,1.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
3355,7.0,4.0,4.0,1.0,300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,7.0,17.0,,,,,0.0,0.0,,0.0,1.0
24204,4.0,4.0,1.0,1.0,10.0,1.0,,4.0,4.0,1.0,4.0,,4.0,1.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,,0.0,1.0
8670,10.0,10.0,1.0,1.0,190.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,7.0,7.0,,,,,0.0,0.0,0.0,,1.0
24002,7.0,4.0,4.0,1.0,100.0,1.0,1.0,7.0,,1.0,1.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
24417,4.0,1.0,4.0,1.0,1220.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,17.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
11228,7.0,7.0,1.0,,170.0,4.0,4.0,7.0,7.0,4.0,4.0,,7.0,4.0,4.0,7.0,7.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
22366,13.0,4.0,,1.0,500.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,7.0,12.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
11772,7.0,7.0,1.0,1.0,170.0,1.0,4.0,4.0,7.0,1.0,4.0,4.0,7.0,,4.0,4.0,,12.0,17.0,,,,,0.0,,,0.0,
19898,16.0,13.0,4.0,1.0,680.0,7.0,10.0,13.0,16.0,7.0,10.0,13.0,,7.0,10.0,13.0,16.0,22.0,42.0,,,,,0.0,0.0,0.0,,1.0
23092,10.0,7.0,4.0,1.0,2020.0,7.0,10.0,10.0,,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,27.0,62.0,,,,,0.0,0.0,,0.0,1.0
16791,10.0,4.0,7.0,,1060.0,4.0,7.0,7.0,7.0,4.0,7.0,,7.0,4.0,7.0,7.0,7.0,37.0,52.0,,,,,0.0,0.0,0.0,0.0,1.0
4226,7.0,,4.0,,170.0,,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,17.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
13435,4.0,4.0,1.0,1.0,560.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,,1.0,4.0,4.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
9803,16.0,13.0,4.0,1.0,,7.0,,13.0,13.0,,7.0,13.0,,7.0,,13.0,13.0,,37.0,,,,,0.0,0.0,0.0,,1.0
16735,13.0,10.0,4.0,1.0,480.0,,16.0,16.0,16.0,7.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,,17.0,,,,,0.0,0.0,0.0,0.0,1.0
24412,7.0,7.0,,1.0,190.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
13442,10.0,10.0,1.0,,100.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,17.0,17.0,,,,,0.0,0.0,,0.0,1.0
14402,4.0,4.0,1.0,1.0,190.0,1.0,4.0,4.0,4.0,,4.0,4.0,4.0,1.0,4.0,,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
19423,,4.0,1.0,1.0,160.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,,,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
9188,13.0,,10.0,1.0,1690.0,4.0,,10.0,16.0,4.0,4.0,,16.0,4.0,4.0,10.0,16.0,22.0,52.0,,,,,0.0,0.0,0.0,0.0,1.0
23802,4.0,1.0,4.0,1.0,1050.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,7.0,17.0,,,,,0.0,0.0,0.0,0.0,
11962,16.0,16.0,,1.0,380.0,4.0,13.0,16.0,19.0,,13.0,16.0,19.0,,13.0,16.0,19.0,17.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
5686,13.0,,,1.0,250.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,17.0,52.0,,,,,0.0,0.0,0.0,0.0,1.0
23375,7.0,4.0,4.0,1.0,640.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,22.0,,,,,0.0,0.0,0.0,,1.0
14439,13.0,7.0,7.0,1.0,520.0,1.0,10.0,13.0,13.0,1.0,10.0,13.0,13.0,1.0,10.0,13.0,13.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
2251,4.0,4.0,1.0,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,17.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
20522,22.0,7.0,16.0,1.0,1750.0,4.0,4.0,10.0,,4.0,4.0,10.0,16.0,4.0,4.0,10.0,16.0,,22.0,,,,,0.0,0.0,0.0,0.0,1.0
21023,7.0,,1.0,1.0,70.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,,,,,0.0,0.0,0.0,0.0,1.0
9202,7.0,7.0,1.0,1.0,390.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,,,7.0,7.0,17.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
20836,4.0,4.0,1.0,1.0,110.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
8499,10.0,10.0,1.0,1.0,860.0,4.0,7.0,10.0,13.0,4.0,7.0,,13.0,4.0,7.0,10.0,13.0,12.0,67.0,,,,,0.0,,0.0,0.0,1.0
13594,4.0,1.0,4.0,1.0,1280.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,7.0,32.0,,,,,0.0,0.0,,0.0,1.0
19080,13.0,4.0,10.0,1.0,3280.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,7.0,10.0,,10.0,17.0,52.0,,,,,,0.0,0.0,0.0,1.0
3631,4.0,1.0,4.0,1.0,310.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
19965,13.0,13.0,1.0,1.0,90.0,1.0,4.0,,13.0,1.0,4.0,7.0,13.0,1.0,4.0,,13.0,,17.0,,,,,0.0,0.0,0.0,0.0,1.0
19891,4.0,4.0,1.0,1.0,30.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,7.0,7.0,,,,,,0.0,0.0,0.0,1.0
13508,,4.0,4.0,1.0,,1.0,4.0,4.0,7.0,1.0,4.0,4.0,7.0,1.0,4.0,4.0,7.0,,47.0,,,,,0.0,0.0,0.0,,
593,4.0,4.0,1.0,1.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,,1.0
12772,13.0,4.0,10.0,1.0,1290.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
9222,10.0,7.0,4.0,1.0,1390.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
3936,7.0,,4.0,1.0,,,1.0,7.0,7.0,1.0,1.0,7.0,,,,7.0,7.0,7.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
24602,13.0,7.0,7.0,1.0,430.0,,13.0,13.0,13.0,7.0,13.0,13.0,13.0,7.0,13.0,13.0,13.0,12.0,17.0,,,,,0.0,0.0,0.0,0.0,
1067,4.0,4.0,1.0,1.0,60.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,,7.0,,,,,0.0,,0.0,,1.0
20667,4.0,4.0,1.0,1.0,,,,4.0,4.0,1.0,,4.0,4.0,1.0,4.0,4.0,,27.0,42.0,,,,,0.0,0.0,0.0,0.0,1.0
23809,,4.0,1.0,1.0,120.0,,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
20772,19.0,7.0,13.0,1.0,1330.0,4.0,10.0,13.0,16.0,4.0,10.0,13.0,16.0,,10.0,13.0,16.0,7.0,,,,,,0.0,0.0,0.0,0.0,1.0
